NG feed,NG fuel,Water,Air,PSA recovery,H2,Efficiency
45.02304,1.3319316,143.4001998,291.2,79,157.2,74
45.02304,1.3319316,143.4001998,291.2,77,153.2,72.1
45.02304,1.3319316,143.4001998,291.2,75,149.2,70.3
45.02304,1.3319316,143.4001998,291.2,73,145.3,68.4
45.02304,1.3319316,143.4001998,291.2,71,141.3,66.5
45.02304,1.3666716,143.4001998,291.2,85,169.1,79.6
45.02304,1.3666716,143.4001998,291.2,83,165.2,77.7
45.02304,1.3666716,143.4001998,291.2,81,161.2,75.8
45.02304,1.3666716,143.4001998,291.2,79,157.2,74
45.02304,1.3666716,143.4001998,291.2,77,153.2,72.1
45.02304,1.3666716,143.4001998,291.2,75,149.2,70.2
45.02304,1.3666716,143.4001998,291.2,73,145.3,68.4
45.02304,1.3666716,143.4001998,291.2,71,141.3,66.5
45.02304,1.4014116,143.4001998,291.2,85,169.1,79.5
45.02304,1.4014116,143.4001998,291.2,83,165.2,77.7
45.02304,1.4014116,143.4001998,291.2,81,161.2,75.8
45.02304,1.4014116,143.4001998,291.2,79,157.2,73.9
45.02304,1.4014116,143.4001998,291.2,77,153.2,72
45.02304,1.4014116,143.4001998,291.2,75,149.2,70.1
45.02304,1.4014116,143.4001998,291.2,73,145.3,68.3
45.02304,1.4014116,143.4001998,291.2,71,141.3,66.4
45.02304,1.4361516,143.4001998,291.2,85,169.1,79.4
45.02304,1.4361516,143.4001998,291.2,83,165.2,77.6
45.02304,1.4361516,143.4001998,291.2,81,161.2,75.7
45.02304,1.4361516,143.4001998,291.2,79,157.2,73.9
45.02304,1.4361516,143.4001998,291.2,77,153.2,72
45.02304,1.4361516,143.4001998,291.2,75,149.2,70.1
45.02304,1.4361516,143.4001998,291.2,73,145.3,68.3
45.02304,1.4361516,143.4001998,291.2,71,141.3,66.4
45.02304,1.1929716,143.4001998,295.68,85,169.1,79.9
45.02304,1.1929716,143.4001998,295.68,83,165.2,78
45.02304,1.1929716,143.4001998,295.68,81,161.2,76.1
45.02304,1.1929716,143.4001998,295.68,79,157.2,74.2
45.02304,1.1929716,143.4001998,295.68,77,153.2,72.4
45.02304,1.1929716,143.4001998,295.68,75,149.2,70.5
45.02304,1.1929716,143.4001998,295.68,73,145.3,68.6
45.02304,1.1929716,143.4001998,295.68,71,141.3,66.7
45.02304,1.2277116,143.4001998,295.68,85,169.1,79.8
45.02304,1.2277116,143.4001998,295.68,83,165.2,78
45.02304,1.2277116,143.4001998,295.68,81,161.2,76.1
45.02304,1.2277116,143.4001998,295.68,79,157.2,74.2
45.02304,1.2277116,143.4001998,295.68,77,153.2,72.3
45.02304,1.2277116,143.4001998,295.68,75,149.2,70.4
45.02304,1.2277116,143.4001998,295.68,73,145.3,68.6
45.02304,1.2277116,143.4001998,295.68,71,141.3,66.7
45.02304,1.2624516,143.4001998,295.68,85,169.1,79.7
45.02304,1.2624516,143.4001998,295.68,83,165.2,77.9
45.02304,1.2624516,143.4001998,295.68,81,161.2,76
45.02304,1.2624516,143.4001998,295.68,79,157.2,74.1
45.02304,1.2624516,143.4001998,295.68,77,153.2,72.2
45.02304,1.2624516,143.4001998,295.68,75,149.2,70.4
45.02304,1.2624516,143.4001998,295.68,73,145.3,68.5
45.02304,1.2624516,143.4001998,295.68,71,141.3,66.6
45.02304,1.2971916,143.4001998,295.68,85,169.1,79.7
45.02304,1.2971916,143.4001998,295.68,83,165.2,77.8
45.02304,1.2971916,143.4001998,295.68,81,161.2,76
45.02304,1.2971916,143.4001998,295.68,79,157.2,74.1
45.02304,1.2971916,143.4001998,295.68,77,153.2,72.2
45.02304,1.2971916,143.4001998,295.68,75,149.2,70.3
45.02304,1.2971916,143.4001998,295.68,73,145.3,68.5
45.02304,1.2971916,143.4001998,295.68,71,141.3,66.6
45.02304,1.3319316,143.4001998,295.68,85,169.1,79.6
45.02304,1.3319316,143.4001998,295.68,83,165.2,77.8
45.02304,1.3319316,143.4001998,295.68,81,161.2,75.9
45.02304,1.3319316,143.4001998,295.68,79,157.2,74
45.02304,1.3319316,143.4001998,295.68,77,153.2,72.1
45.02304,1.3319316,143.4001998,295.68,75,149.2,70.3
45.02304,1.3319316,143.4001998,295.68,73,145.3,68.4
45.02304,1.3319316,143.4001998,295.68,71,141.3,66.5
45.02304,1.3666716,143.4001998,295.68,85,169.1,79.6
45.02304,1.3666716,143.4001998,295.68,83,165.2,77.7
45.02304,1.3666716,143.4001998,295.68,81,161.2,75.8
45.02304,1.3666716,143.4001998,295.68,79,157.2,74
45.02304,1.3666716,143.4001998,295.68,77,153.2,72.1
45.02304,1.3666716,143.4001998,295.68,75,149.2,70.2
45.02304,1.3666716,143.4001998,295.68,73,145.3,68.4
45.02304,1.3666716,143.4001998,295.68,71,141.3,66.5
45.02304,1.4014116,143.4001998,295.68,85,169.1,79.5
45.02304,1.4014116,143.4001998,295.68,83,165.2,77.7
45.02304,1.4014116,143.4001998,295.68,81,161.2,75.8
45.02304,1.4014116,143.4001998,295.68,79,157.2,73.9
45.02304,1.4014116,143.4001998,295.68,77,153.2,72
45.02304,1.4014116,143.4001998,295.68,75,149.2,70.1
45.02304,1.4014116,143.4001998,295.68,73,145.3,68.3
45.02304,1.4014116,143.4001998,295.68,71,141.3,66.4
45.02304,1.4361516,143.4001998,295.68,85,169.1,79.4
45.02304,1.4361516,143.4001998,295.68,83,165.2,77.6
45.02304,1.4361516,143.4001998,295.68,81,161.2,75.7
45.02304,1.4361516,143.4001998,295.68,79,157.2,73.9
45.02304,1.4361516,143.4001998,295.68,77,153.2,72
45.02304,1.4361516,143.4001998,295.68,75,149.2,70.1
45.02304,1.4361516,143.4001998,295.68,73,145.3,68.3
45.02304,1.4361516,143.4001998,295.68,71,141.3,66.4
45.02304,1.1929716,143.4001998,300.16,85,169.1,79.9
45.02304,1.1929716,143.4001998,300.16,83,165.2,78
45.02304,1.1929716,143.4001998,300.16,81,161.2,76.1
45.02304,1.1929716,143.4001998,300.16,79,157.2,74.2
45.02304,1.1929716,143.4001998,300.16,77,153.2,72.4
45.02304,1.1929716,143.4001998,300.16,75,149.2,70.5
45.02304,1.1929716,143.4001998,300.16,73,145.3,68.6
45.02304,1.1929716,143.4001998,300.16,71,141.3,66.7
45.02304,1.2277116,143.4001998,300.16,85,169.1,79.8
45.02304,1.2277116,143.4001998,300.16,83,165.2,78
45.02304,1.2277116,143.4001998,300.16,81,161.2,76.1
45.02304,1.2277116,143.4001998,300.16,79,157.2,74.2
45.02304,1.2277116,143.4001998,300.16,77,153.2,72.3
45.02304,1.2277116,143.4001998,300.16,75,149.2,70.4
45.02304,1.2277116,143.4001998,300.16,73,145.3,68.6
45.02304,1.2277116,143.4001998,300.16,71,141.3,66.7
45.02304,1.2624516,143.4001998,300.16,85,169.1,79.7
45.02304,1.2624516,143.4001998,300.16,83,165.2,77.9
45.02304,1.2624516,143.4001998,300.16,81,161.2,76
45.02304,1.2624516,143.4001998,300.16,79,157.2,74.1
45.02304,1.2624516,143.4001998,300.16,77,153.2,72.2
45.02304,1.2624516,143.4001998,300.16,75,149.2,70.4
45.02304,1.2624516,143.4001998,300.16,73,145.3,68.5
45.02304,1.2624516,143.4001998,300.16,71,141.3,66.6
45.02304,1.2971916,143.4001998,300.16,85,169.1,79.7
45.02304,1.2971916,143.4001998,300.16,83,165.2,77.8
45.02304,1.2971916,143.4001998,300.16,81,161.2,76
45.02304,1.2971916,143.4001998,300.16,79,157.2,74.1
45.02304,1.2971916,143.4001998,300.16,77,153.2,72.2
45.02304,1.2971916,143.4001998,300.16,75,149.2,70.3
45.02304,1.2971916,143.4001998,300.16,73,145.3,68.5
45.02304,1.2971916,143.4001998,300.16,71,141.3,66.6
45.02304,1.3319316,143.4001998,300.16,85,169.1,79.6
45.02304,1.3319316,143.4001998,300.16,83,165.2,77.8
45.02304,1.3319316,143.4001998,300.16,81,161.2,75.9
45.02304,1.3319316,143.4001998,300.16,79,157.2,74
45.02304,1.3319316,143.4001998,300.16,77,153.2,72.1
45.02304,1.3319316,143.4001998,300.16,75,149.2,70.3
45.02304,1.3319316,143.4001998,300.16,73,145.3,68.4
45.02304,1.3319316,143.4001998,300.16,71,141.3,66.5
45.02304,1.3666716,143.4001998,300.16,85,169.1,79.6
45.02304,1.3666716,143.4001998,300.16,83,165.2,77.7
45.02304,1.3666716,143.4001998,300.16,81,161.2,75.8
45.02304,1.3666716,143.4001998,300.16,79,157.2,74
45.02304,1.3666716,143.4001998,300.16,77,153.2,72.1
45.02304,1.3666716,143.4001998,300.16,75,149.2,70.2
45.02304,1.3666716,143.4001998,300.16,73,145.3,68.4
45.02304,1.3666716,143.4001998,300.16,71,141.3,66.5
45.02304,1.4014116,143.4001998,300.16,85,169.1,79.5
45.02304,1.4014116,143.4001998,300.16,83,165.2,77.7
45.02304,1.4014116,143.4001998,300.16,81,161.2,75.8
45.02304,1.4014116,143.4001998,300.16,79,157.2,73.9
45.02304,1.4014116,143.4001998,300.16,77,153.2,72
45.02304,1.4014116,143.4001998,300.16,75,149.2,70.1
45.02304,1.4014116,143.4001998,300.16,73,145.3,68.3
45.02304,1.4014116,143.4001998,300.16,71,141.3,66.4
45.02304,1.4361516,143.4001998,300.16,85,169.1,79.4
45.02304,1.4361516,143.4001998,300.16,83,165.2,77.6
45.02304,1.4361516,143.4001998,300.16,81,161.2,75.7
45.02304,1.4361516,143.4001998,300.16,79,157.2,73.9
45.02304,1.4361516,143.4001998,300.16,77,153.2,72
45.02304,1.4361516,143.4001998,300.16,75,149.2,70.1
45.02304,1.4361516,143.4001998,300.16,73,145.3,68.3
45.02304,1.4361516,143.4001998,300.16,71,141.3,66.4
45.02304,1.1929716,143.4001998,304.64,85,169.1,79.9
45.02304,1.1929716,143.4001998,304.64,83,165.2,78
45.02304,1.1929716,143.4001998,304.64,81,161.2,76.1
45.02304,1.1929716,143.4001998,304.64,79,157.2,74.2
45.02304,1.1929716,143.4001998,304.64,77,153.2,72.4
45.02304,1.1929716,143.4001998,304.64,75,149.2,70.5
45.02304,1.1929716,143.4001998,304.64,73,145.3,68.6
45.02304,1.1929716,143.4001998,304.64,71,141.3,66.7
45.02304,1.2277116,143.4001998,304.64,85,169.1,79.8
45.02304,1.2277116,143.4001998,304.64,83,165.2,78
45.02304,1.2277116,143.4001998,304.64,81,161.2,76.1
45.02304,1.2277116,143.4001998,304.64,79,157.2,74.2
45.02304,1.2277116,143.4001998,304.64,77,153.2,72.3
45.02304,1.2277116,143.4001998,304.64,75,149.2,70.4
45.02304,1.2277116,143.4001998,304.64,73,145.3,68.6
45.02304,1.2277116,143.4001998,304.64,71,141.3,66.7
45.02304,1.2624516,143.4001998,304.64,85,169.1,79.7
45.02304,1.2624516,143.4001998,304.64,83,165.2,77.9
45.02304,1.2624516,143.4001998,304.64,81,161.2,76
45.02304,1.2624516,143.4001998,304.64,79,157.2,74.1
45.02304,1.2624516,143.4001998,304.64,77,153.2,72.2
45.02304,1.2624516,143.4001998,304.64,75,149.2,70.4
45.02304,1.2624516,143.4001998,304.64,73,145.3,68.5
45.02304,1.2624516,143.4001998,304.64,71,141.3,66.6
45.02304,1.2971916,143.4001998,304.64,85,169.1,79.7
45.02304,1.2971916,143.4001998,304.64,83,165.2,77.8
45.02304,1.2971916,143.4001998,304.64,81,161.2,76
45.02304,1.2971916,143.4001998,304.64,79,157.2,74.1
45.02304,1.2971916,143.4001998,304.64,77,153.2,72.2
45.02304,1.2971916,143.4001998,304.64,75,149.2,70.3
45.02304,1.2971916,143.4001998,304.64,73,145.3,68.5
45.02304,1.2971916,143.4001998,304.64,71,141.3,66.6
45.02304,1.3319316,143.4001998,304.64,85,169.1,79.6
45.02304,1.3319316,143.4001998,304.64,83,165.2,77.8
45.02304,1.3319316,143.4001998,304.64,81,161.2,75.9
45.02304,1.3319316,143.4001998,304.64,79,157.2,74
45.02304,1.3319316,143.4001998,304.64,77,153.2,72.1
45.02304,1.3319316,143.4001998,304.64,75,149.2,70.3
45.02304,1.3319316,143.4001998,304.64,73,145.3,68.4
45.02304,1.3319316,143.4001998,304.64,71,141.3,66.5
45.02304,1.3666716,143.4001998,304.64,85,169.1,79.6
45.02304,1.3666716,143.4001998,304.64,83,165.2,77.7
45.02304,1.3666716,143.4001998,304.64,81,161.2,75.8
45.02304,1.3666716,143.4001998,304.64,79,157.2,74
45.02304,1.3666716,143.4001998,304.64,77,153.2,72.1
45.02304,1.3666716,143.4001998,304.64,75,149.2,70.2
45.02304,1.3666716,143.4001998,304.64,73,145.3,68.4
45.02304,1.3666716,143.4001998,304.64,71,141.3,66.5
45.02304,1.4014116,143.4001998,304.64,85,169.1,79.5
45.02304,1.4014116,143.4001998,304.64,83,165.2,77.7
45.02304,1.4014116,143.4001998,304.64,81,161.2,75.8
45.02304,1.4014116,143.4001998,304.64,79,157.2,73.9
45.02304,1.4014116,143.4001998,304.64,77,153.2,72
45.02304,1.4014116,143.4001998,304.64,75,149.2,70.1
45.02304,1.4014116,143.4001998,304.64,73,145.3,68.3
45.02304,1.4014116,143.4001998,304.64,71,141.3,66.4
45.02304,1.4361516,143.4001998,304.64,85,169.1,79.4
45.02304,1.4361516,143.4001998,304.64,83,165.2,77.6
45.02304,1.4361516,143.4001998,304.64,81,161.2,75.7
45.02304,1.4361516,143.4001998,304.64,79,157.2,73.9
45.02304,1.4361516,143.4001998,304.64,77,153.2,72
45.02304,1.4361516,143.4001998,304.64,75,149.2,70.1
45.02304,1.4361516,143.4001998,304.64,73,145.3,68.3
45.02304,1.4361516,143.4001998,304.64,71,141.3,66.4
45.02304,1.1929716,143.4001998,309.12,85,169.1,79.9
45.02304,1.1929716,143.4001998,309.12,83,165.2,78
45.02304,1.1929716,143.4001998,309.12,81,161.2,76.1
45.02304,1.1929716,143.4001998,309.12,79,157.2,74.2
45.02304,1.1929716,143.4001998,309.12,77,153.2,72.4
45.02304,1.1929716,143.4001998,309.12,75,149.2,70.5
45.02304,1.1929716,143.4001998,309.12,73,145.3,68.6
45.02304,1.1929716,143.4001998,309.12,71,141.3,66.7
45.02304,1.2277116,143.4001998,309.12,85,169.1,79.8
45.02304,1.2277116,143.4001998,309.12,83,165.2,78
45.02304,1.2277116,143.4001998,309.12,81,161.2,76.1
45.02304,1.2277116,143.4001998,309.12,79,157.2,74.2
45.02304,1.2277116,143.4001998,309.12,77,153.2,72.3
45.02304,1.2277116,143.4001998,309.12,75,149.2,70.4
45.02304,1.2277116,143.4001998,309.12,73,145.3,68.6
45.02304,1.2277116,143.4001998,309.12,71,141.3,66.7
45.02304,1.2624516,143.4001998,309.12,85,169.1,79.7
45.02304,1.2624516,143.4001998,309.12,83,165.2,77.9
45.02304,1.2624516,143.4001998,309.12,81,161.2,76
45.02304,1.2624516,143.4001998,309.12,79,157.2,74.1
45.02304,1.2624516,143.4001998,309.12,77,153.2,72.2
45.02304,1.2624516,143.4001998,309.12,75,149.2,70.4
45.02304,1.2624516,143.4001998,309.12,73,145.3,68.5
45.02304,1.2624516,143.4001998,309.12,71,141.3,66.6
45.02304,1.2971916,143.4001998,309.12,85,169.1,79.7
45.02304,1.2971916,143.4001998,309.12,83,165.2,77.8
45.02304,1.2971916,143.4001998,309.12,81,161.2,76
45.02304,1.2971916,143.4001998,309.12,79,157.2,74.1
45.02304,1.2971916,143.4001998,309.12,77,153.2,72.2
45.02304,1.2971916,143.4001998,309.12,75,149.2,70.3
45.02304,1.2971916,143.4001998,309.12,73,145.3,68.5
45.02304,1.2971916,143.4001998,309.12,71,141.3,66.6
45.02304,1.3319316,143.4001998,309.12,85,169.1,79.6
45.02304,1.3319316,143.4001998,309.12,83,165.2,77.8
45.02304,1.3319316,143.4001998,309.12,81,161.2,75.9
45.02304,1.3319316,143.4001998,309.12,79,157.2,74
45.02304,1.3319316,143.4001998,309.12,77,153.2,72.1
45.02304,1.3319316,143.4001998,309.12,75,149.2,70.3
45.02304,1.3319316,143.4001998,309.12,73,145.3,68.4
45.02304,1.3319316,143.4001998,309.12,71,141.3,66.5
45.02304,1.3666716,143.4001998,309.12,85,169.1,79.6
45.02304,1.3666716,143.4001998,309.12,83,165.2,77.7
45.02304,1.3666716,143.4001998,309.12,81,161.2,75.8
45.02304,1.3666716,143.4001998,309.12,79,157.2,74
45.02304,1.3666716,143.4001998,309.12,77,153.2,72.1
45.02304,1.3666716,143.4001998,309.12,75,149.2,70.2
45.02304,1.3666716,143.4001998,309.12,73,145.3,68.4
45.02304,1.3666716,143.4001998,309.12,71,141.3,66.5
45.02304,1.4014116,143.4001998,309.12,85,169.1,79.5
45.02304,1.4014116,143.4001998,309.12,83,165.2,77.7
45.02304,1.4014116,143.4001998,309.12,81,161.2,75.8
45.02304,1.4014116,143.4001998,309.12,79,157.2,73.9
45.02304,1.4014116,143.4001998,309.12,77,153.2,72
45.02304,1.4014116,143.4001998,309.12,75,149.2,70.1
45.02304,1.4014116,143.4001998,309.12,73,145.3,68.3
45.02304,1.4014116,143.4001998,309.12,71,141.3,66.4
45.02304,1.4361516,143.4001998,309.12,85,169.1,79.4
45.02304,1.4361516,143.4001998,309.12,83,165.2,77.6
45.02304,1.4361516,143.4001998,309.12,81,161.2,75.7
45.02304,1.4361516,143.4001998,309.12,79,157.2,73.9
45.02304,1.4361516,143.4001998,309.12,77,153.2,72
45.02304,1.4361516,143.4001998,309.12,75,149.2,70.1
45.02304,1.4361516,143.4001998,309.12,73,145.3,68.3
45.02304,1.4361516,143.4001998,309.12,71,141.3,66.4
45.02304,1.1929716,143.4001998,313.6,85,169.1,79.9
45.02304,1.1929716,143.4001998,313.6,83,165.2,78
45.02304,1.1929716,143.4001998,313.6,81,161.2,76.1
45.02304,1.1929716,143.4001998,313.6,79,157.2,74.2
45.02304,1.1929716,143.4001998,313.6,77,153.2,72.4
45.02304,1.1929716,143.4001998,313.6,75,149.2,70.5
45.02304,1.1929716,143.4001998,313.6,73,145.3,68.6
45.02304,1.1929716,143.4001998,313.6,71,141.3,66.7
45.02304,1.2277116,143.4001998,313.6,85,169.1,79.8
45.02304,1.2277116,143.4001998,313.6,83,165.2,78
45.02304,1.2277116,143.4001998,313.6,81,161.2,76.1
45.02304,1.2277116,143.4001998,313.6,79,157.2,74.2
45.02304,1.2277116,143.4001998,313.6,77,153.2,72.3
45.02304,1.2277116,143.4001998,313.6,75,149.2,70.4
45.02304,1.2277116,143.4001998,313.6,73,145.3,68.6
45.02304,1.2277116,143.4001998,313.6,71,141.3,66.7
45.02304,1.2624516,143.4001998,313.6,85,169.1,79.7
45.02304,1.2624516,143.4001998,313.6,83,165.2,77.9
45.02304,1.2624516,143.4001998,313.6,81,161.2,76
45.02304,1.2624516,143.4001998,313.6,79,157.2,74.1
45.02304,1.2624516,143.4001998,313.6,77,153.2,72.2
45.02304,1.2624516,143.4001998,313.6,75,149.2,70.4
45.02304,1.2624516,143.4001998,313.6,73,145.3,68.5
45.02304,1.2624516,143.4001998,313.6,71,141.3,66.6
45.02304,1.2971916,143.4001998,313.6,85,169.1,79.7
45.02304,1.2971916,143.4001998,313.6,83,165.2,77.8
45.02304,1.2971916,143.4001998,313.6,81,161.2,76
45.02304,1.2971916,143.4001998,313.6,79,157.2,74.1
45.02304,1.2971916,143.4001998,313.6,77,153.2,72.2
45.02304,1.2971916,143.4001998,313.6,75,149.2,70.3
45.02304,1.2971916,143.4001998,313.6,73,145.3,68.5
45.02304,1.2971916,143.4001998,313.6,71,141.3,66.6
45.02304,1.3319316,143.4001998,313.6,85,169.1,79.6
45.02304,1.3319316,143.4001998,313.6,83,165.2,77.8
45.02304,1.3319316,143.4001998,313.6,81,161.2,75.9
45.02304,1.3319316,143.4001998,313.6,79,157.2,74
45.02304,1.3319316,143.4001998,313.6,77,153.2,72.1
45.02304,1.3319316,143.4001998,313.6,75,149.2,70.3
45.02304,1.3319316,143.4001998,313.6,73,145.3,68.4
45.02304,1.3319316,143.4001998,313.6,71,141.3,66.5
45.02304,1.3666716,143.4001998,313.6,85,169.1,79.6
45.02304,1.3666716,143.4001998,313.6,83,165.2,77.7
45.02304,1.3666716,143.4001998,313.6,81,161.2,75.8
45.02304,1.3666716,143.4001998,313.6,79,157.2,74
45.02304,1.3666716,143.4001998,313.6,77,153.2,72.1
45.02304,1.3666716,143.4001998,313.6,75,149.2,70.2
45.02304,1.3666716,143.4001998,313.6,73,145.3,68.4
45.02304,1.3666716,143.4001998,313.6,71,141.3,66.5
45.02304,1.4014116,143.4001998,313.6,85,169.1,79.5
45.02304,1.4014116,143.4001998,313.6,83,165.2,77.7
45.02304,1.4014116,143.4001998,313.6,81,161.2,75.8
45.02304,1.4014116,143.4001998,313.6,79,157.2,73.9
45.02304,1.4014116,143.4001998,313.6,77,153.2,72
45.02304,1.4014116,143.4001998,313.6,75,149.2,70.1
45.02304,1.4014116,143.4001998,313.6,73,145.3,68.3
45.02304,1.4014116,143.4001998,313.6,71,141.3,66.4
45.02304,1.4361516,143.4001998,313.6,85,169.1,79.4
45.02304,1.4361516,143.4001998,313.6,83,165.2,77.6
45.02304,1.4361516,143.4001998,313.6,81,161.2,75.7
45.02304,1.4361516,143.4001998,313.6,79,157.2,73.9
45.02304,1.4361516,143.4001998,313.6,77,153.2,72
45.02304,1.4361516,143.4001998,313.6,75,149.2,70.1
45.02304,1.4361516,143.4001998,313.6,73,145.3,68.3
45.02304,1.4361516,143.4001998,313.6,71,141.3,66.4
45.02304,1.1929716,143.4001998,318.08,85,169.1,79.9
45.02304,1.1929716,143.4001998,318.08,83,165.2,78
45.02304,1.1929716,143.4001998,318.08,81,161.2,76.1
45.02304,1.1929716,143.4001998,318.08,79,157.2,74.2
45.02304,1.1929716,143.4001998,318.08,77,153.2,72.4
45.02304,1.1929716,143.4001998,318.08,75,149.2,70.5
45.02304,1.1929716,143.4001998,318.08,73,145.3,68.6
45.02304,1.1929716,143.4001998,318.08,71,141.3,66.7
45.02304,1.2277116,143.4001998,318.08,85,169.1,79.8
45.02304,1.2277116,143.4001998,318.08,83,165.2,78
45.02304,1.2277116,143.4001998,318.08,81,161.2,76.1
45.02304,1.2277116,143.4001998,318.08,79,157.2,74.2
45.02304,1.2277116,143.4001998,318.08,77,153.2,72.3
45.02304,1.2277116,143.4001998,318.08,75,149.2,70.4
45.02304,1.2277116,143.4001998,318.08,73,145.3,68.6
45.02304,1.2277116,143.4001998,318.08,71,141.3,66.7
45.02304,1.2624516,143.4001998,318.08,85,169.1,79.7
45.02304,1.2624516,143.4001998,318.08,83,165.2,77.9
45.02304,1.2624516,143.4001998,318.08,81,161.2,76
45.02304,1.2624516,143.4001998,318.08,79,157.2,74.1
45.02304,1.2624516,143.4001998,318.08,77,153.2,72.2
45.02304,1.2624516,143.4001998,318.08,75,149.2,70.4
45.02304,1.2624516,143.4001998,318.08,73,145.3,68.5
45.02304,1.2624516,143.4001998,318.08,71,141.3,66.6
45.02304,1.2971916,143.4001998,318.08,85,169.1,79.7
45.02304,1.2971916,143.4001998,318.08,83,165.2,77.8
45.02304,1.2971916,143.4001998,318.08,81,161.2,76
45.02304,1.2971916,143.4001998,318.08,79,157.2,74.1
45.02304,1.2971916,143.4001998,318.08,77,153.2,72.2
45.02304,1.2971916,143.4001998,318.08,75,149.2,70.3
45.02304,1.2971916,143.4001998,318.08,73,145.3,68.5
45.02304,1.2971916,143.4001998,318.08,71,141.3,66.6
45.02304,1.3319316,143.4001998,318.08,85,169.1,79.6
45.02304,1.3319316,143.4001998,318.08,83,165.2,77.8
45.02304,1.3319316,143.4001998,318.08,81,161.2,75.9
45.02304,1.3319316,143.4001998,318.08,79,157.2,74
45.02304,1.3319316,143.4001998,318.08,77,153.2,72.1
45.02304,1.3319316,143.4001998,318.08,75,149.2,70.3
45.02304,1.3319316,143.4001998,318.08,73,145.3,68.4
45.02304,1.3319316,143.4001998,318.08,71,141.3,66.5
45.02304,1.3666716,143.4001998,318.08,85,169.1,79.6
45.02304,1.3666716,143.4001998,318.08,83,165.2,77.7
45.02304,1.3666716,143.4001998,318.08,81,161.2,75.8
45.02304,1.3666716,143.4001998,318.08,79,157.2,74
45.02304,1.3666716,143.4001998,318.08,77,153.2,72.1
45.02304,1.3666716,143.4001998,318.08,75,149.2,70.2
45.02304,1.3666716,143.4001998,318.08,73,145.3,68.4
45.02304,1.3666716,143.4001998,318.08,71,141.3,66.5
45.02304,1.4014116,143.4001998,318.08,85,169.1,79.5
45.02304,1.4014116,143.4001998,318.08,83,165.2,77.7
45.02304,1.4014116,143.4001998,318.08,81,161.2,75.8
45.02304,1.4014116,143.4001998,318.08,79,157.2,73.9
45.02304,1.4014116,143.4001998,318.08,77,153.2,72
45.02304,1.4014116,143.4001998,318.08,75,149.2,70.1
45.02304,1.4014116,143.4001998,318.08,73,145.3,68.3
45.02304,1.4014116,143.4001998,318.08,71,141.3,66.4
45.02304,1.4361516,143.4001998,318.08,85,169.1,79.4
45.02304,1.4361516,143.4001998,318.08,83,165.2,77.6
45.02304,1.4361516,143.4001998,318.08,81,161.2,75.7
45.02304,1.4361516,143.4001998,318.08,79,157.2,73.9
45.02304,1.4361516,143.4001998,318.08,77,153.2,72
45.02304,1.4361516,143.4001998,318.08,75,149.2,70.1
45.02304,1.4361516,143.4001998,318.08,73,145.3,68.3
45.02304,1.4361516,143.4001998,318.08,71,141.3,66.4
45.02304,1.1929716,143.4001998,322.56,85,169.1,79.9
45.02304,1.1929716,143.4001998,322.56,83,165.2,78
45.02304,1.1929716,143.4001998,322.56,81,161.2,76.1
45.02304,1.1929716,143.4001998,322.56,79,157.2,74.2
45.02304,1.1929716,143.4001998,322.56,77,153.2,72.4
45.02304,1.1929716,143.4001998,322.56,75,149.2,70.5
45.02304,1.1929716,143.4001998,322.56,73,145.3,68.6
45.02304,1.1929716,143.4001998,322.56,71,141.3,66.7
45.02304,1.2277116,143.4001998,322.56,85,169.1,79.8
45.02304,1.2277116,143.4001998,322.56,83,165.2,78
45.02304,1.2277116,143.4001998,322.56,81,161.2,76.1
45.02304,1.2277116,143.4001998,322.56,79,157.2,74.2
45.02304,1.2277116,143.4001998,322.56,77,153.2,72.3
45.02304,1.2277116,143.4001998,322.56,75,149.2,70.4
45.02304,1.2277116,143.4001998,322.56,73,145.3,68.6
45.02304,1.2277116,143.4001998,322.56,71,141.3,66.7
45.02304,1.2624516,143.4001998,322.56,85,169.1,79.7
45.02304,1.2624516,143.4001998,322.56,83,165.2,77.9
45.02304,1.2624516,143.4001998,322.56,81,161.2,76
45.02304,1.2624516,143.4001998,322.56,79,157.2,74.1
45.02304,1.2624516,143.4001998,322.56,77,153.2,72.2
45.02304,1.2624516,143.4001998,322.56,75,149.2,70.4
45.02304,1.2624516,143.4001998,322.56,73,145.3,68.5
45.02304,1.2624516,143.4001998,322.56,71,141.3,66.6
45.02304,1.2971916,143.4001998,322.56,85,169.1,79.7
45.02304,1.2971916,143.4001998,322.56,83,165.2,77.8
45.02304,1.2971916,143.4001998,322.56,81,161.2,76
45.02304,1.2971916,143.4001998,322.56,79,157.2,74.1
45.02304,1.2971916,143.4001998,322.56,77,153.2,72.2
45.02304,1.2971916,143.4001998,322.56,75,149.2,70.3
45.02304,1.2971916,143.4001998,322.56,73,145.3,68.5
45.02304,1.2971916,143.4001998,322.56,71,141.3,66.6
45.02304,1.3319316,143.4001998,322.56,85,169.1,79.6
45.02304,1.3319316,143.4001998,322.56,83,165.2,77.8
45.02304,1.3319316,143.4001998,322.56,81,161.2,75.9
45.02304,1.3319316,143.4001998,322.56,79,157.2,74
45.02304,1.3319316,143.4001998,322.56,77,153.2,72.1
45.02304,1.3319316,143.4001998,322.56,75,149.2,70.3
45.02304,1.3319316,143.4001998,322.56,73,145.3,68.4
45.02304,1.3319316,143.4001998,322.56,71,141.3,66.5
45.02304,1.3666716,143.4001998,322.56,85,169.1,79.6
